"word","score"
"groundless",0.148907756320443
"ignorant",0.148835231249296
"disrespected",0.148739489717553
"hopelessness",0.148686084119707
"insulted",0.14856766460532
"smears",0.148438981686326
"grotesque",0.148410609943899
"nauseating",0.148410197450669
"cynicism",0.148404238360709
"shatters",0.148376991807754
"insulting",0.148212325209829
"embarrassment",0.148188773179752
"thuggery",0.148005723878949
"victimisation",0.147986056839155
"unintentional",0.147955470937569
"deceiving",0.147848328804371
"dispirited",0.147822287630299
"remorse",0.147791739716723
"merciless",0.147758296521081
"voiceless",0.147742653778578
"disagreeable",0.147734216141063
"disillusioned",0.147720484309865
"discourteous",0.147691420490958
"despondent",0.147688951139614
"prejudiced",0.147664796935205
"disorganised",0.14752842385286
"shames",0.147523472387838
"ignoble",0.147312676822975
"divisive",0.147307801495867
"psychologically",0.147061905550363
"reprisal",0.146915180929783
"horrifying",0.146890843233816
"blackmail",0.146758317933764
"brutalised",0.14672754587444
"desperation",0.146696997113043
"premeditated",0.146690581484034
"scaremongering",0.14668059887956
"temper",0.14663821331505
"pandering",0.146606840302908
"unworthy",0.14651901316344
"fear",0.146513272976945
"beastly",0.146445866019347
"barbarity",0.146430321745456
"bitterness",0.146334868961432
"paranoid",0.146234030077089
"prejudice",0.146170751897286
"reckless",0.146040304351898
"futile",0.145996523081482
"heartbreaking",0.145894393826047
"agitation",0.145886620539255
"appeasing",0.14583607112276
"demonised",0.145715359757995
"traumatising",0.145690134990473
"delusional",0.14562616004981
"persecution",0.145620553112135
"misinterpret",0.14557481273724
"blas",0.145487616992642
"visceral",0.145460220963326
"abject",0.145418271533519
"hypocritical",0.145401287238383
"defeating",0.145358987387535
"irresponsible",0.145338250216045
"unapologetically",0.145182966537502
"evokes",0.145015131014207
"inept",0.144950052951159
"spineless",0.144918617456189
"terrifying",0.144916397647436
"akp",0.144782218720138
"uncivilised",0.144737014351788
"perpetuated",0.144654674764756
"wanton",0.144620410365209
"grave",0.144617034721516
"disgusted",0.144509394081377
"institutionalised",0.144471573567657
"barbarous",0.144469860493593
"outspoken",0.144429619860148
"unjustified",0.144375100356948
"oppressed",0.144357463580446
"unconscionable",0.144314845606843
"utter",0.14425430141569
"alienation",0.144194468318463
"silenced",0.144118844439729
"powerlessness",0.144079306019696
"suffering",0.144059950931752
"betray",0.144003398605973
"inflicting",0.143933244370898
"ill",0.143929343168398
"dislike",0.143920676123355
"intolerance",0.143873265681958
"spiteful",0.143821556181626
"wilful",0.143735270860025
"indignant",0.143717438660091
"espouse",0.14371508176465
"provocations",0.143602052974615
"distressing",0.143601342729578
"tyranny",0.143523296148946
"victimising",0.143441963669347
"alienating",0.143421152824988
"inflicted",0.143398124003845
"ineptitude",0.143391867004986
"inaction",0.143388464185477
"timidity",0.143366642531961
"hateful",0.143353924779947
"mocking",0.143309542276247
"obdurate",0.143305511943365
"betrayal",0.143243013952714
"innocent",0.14311242710946
"dreadfully",0.143092108461928
"detestable",0.143017794784217
"insincere",0.142985490640466
"indefensible",0.142862049132681
"cheated",0.142783519084261
"troubling",0.142703320033411
"unacceptable",0.142588150689435
"mistreatment",0.142488844271262
"inexplicable",0.142377443335757
"provoke",0.142377152943161
"pained",0.142352342956512
"despicably",0.142212666954848
"disheartened",0.142149411309489
"blatant",0.142101291474435
"anger",0.142025164727685
"sullied",0.141937157628777
"condemnatory",0.141923206695839
"fearful",0.141904310537777
"traitors",0.141874010124857
"heartbreak",0.141813225828311
"humiliate",0.141711409288726
"humanity",0.141697528906799
"hideous",0.141600337544366
"unhelpful",0.141543205313108
"crass",0.14145136484215
"witchcraft",0.141386035682357
"lied",0.141335658766127
"venal",0.141310537892701
"deprecate",0.141238084289905
"misplaced",0.141236979423755
"profoundly",0.141160326933773
"irrelevance",0.14110096875907
"distrustful",0.141033419023485
"intimidatory",0.140883072261007
"complicit",0.140813309953645
"hilarity",0.140572603861335
"naive",0.140479048532214
"despised",0.140476979918307
"intimidating",0.140367777779094
"vengeful",0.14031107359671
"humiliating",0.140282184870891
"painful",0.140138967344635
"condones",0.140089804858859
"duplicitous",0.14003415088617
"feigned",0.140011923137596
"orchestrating",0.139966340292753
"mongering",0.139941705129243
"intransigent",0.139940627126894
"frankly",0.139906269315527
"diabolical",0.139726657301941
"xenophobic",0.139706982718425
"perverted",0.139626486946185
"unwelcome",0.139589855678983
"scandalised",0.139587183659172
"aggression",0.139539805803071
"denial",0.139511761261522
"arrogance",0.1394766304616
"wickedness",0.139470788570977
"moralising",0.139397652701612
"tyrant",0.139374893096055
"deploring",0.139319327168182
"disenfranchisement",0.13929732928652
"allege",0.139261140885424
"harmed",0.139230115558236
"violence",0.13897734038383
"outlandish",0.138886006277708
"deprecating",0.138883794785496
"supine",0.138823368537289
"denigrated",0.138791838189351
"cronyism",0.138703662305838
"deprecates",0.138660720573736
"mistrust",0.138608483467669
"unreservedly",0.138585206978196
"grief",0.138578627477398
"frightened",0.138555771087003
"slurs",0.138541855602448
"weary",0.138531811756161
"oppressing",0.138493739603387
"retaliation",0.138396406775442
"forgiving",0.138370713569433
"punish",0.138364134273284
"grievous",0.138200114279483
"vicious",0.138066009523916
"shocking",0.137943769733757
"inhumane",0.137847641649776
"antisemitic",0.137723126039493
"denigration",0.137679457455551
"ignorance",0.137677463570382
"contempt",0.137644762285288
"reactionary",0.13761913382554
"inflamed",0.137589710876064
"vendetta",0.137588235198998
"incalculable",0.137582202394598
"sabotaging",0.137544719867712
"dehumanise",0.1375230076824
"hopeless",0.137481977926217
"aggravates",0.137448196743192
"accusations",0.137347454421598
"grieves",0.137163438965317
"monstrous",0.137145815486307
"ungracious",0.137140886064594
"tortures",0.137114146911883
"furious",0.13696756496653
"defenceless",0.136959879885536
"alienates",0.136891135359942
"venezuelans",0.136871857933294
"inimical",0.136862858137872
"dishonour",0.136859746520923
"oppressive",0.136843248380275
"threatening",0.136841903069222
"patronised",0.136823824662917
"vitriol",0.136667155418358
"traduced",0.136651359620766
"resentment",0.136622370603497
"deplore",0.136568884996535
"resentful",0.136484025591926
"condoned",0.136429659150383
"repressing",0.136395236028462
"ordeals",0.136268430320363
"pandered",0.136144771017783
"repressed",0.136132056345642
"uncaring",0.136130530911974
"eschewed",0.136115929805545
"feigning",0.136032937249562
"marginalised",0.136024537195657
"lingering",0.135992875656979
"nasty",0.135878868096558
"authoritarianism",0.1358587416739
"anxiety",0.135622503726221
"untruthful",0.135572836666467
"distress",0.135462795903977
"appeased",0.135427731222769
"subversion",0.135305014294782
"miserable",0.135127579906341
"angered",0.135099513851794
"graver",0.135096772750939
"aggravation",0.135054929984968
"stupid",0.135023552467303
"unfashionable",0.135004592230752
"unbearable",0.135001006408056
"falsehoods",0.134992122415851
"negligent",0.13496713368172
"condone",0.134965199801691
"derisive",0.134679691538325
"deception",0.134636193902621
"provokes",0.134620367489408
"belittling",0.134618992345373
"persistent",0.134515307074539
"pusillanimous",0.134415849757376
"confronting",0.134269742096555
"wracked",0.134247764019844
"courting",0.134242994664544
"uncomfortable",0.134233959381054
"obnoxious",0.134211692004128
"wilfully",0.134211050882554
"ideology",0.134196482150895
"inflame",0.13415916884718
"cowardice",0.134148990052855
"depraved",0.134132177417264
"appalled",0.134014087778273
"impatient",0.133973719979612
"harm",0.133938503167028
"frustrated",0.133887370852117
"disgusts",0.133772051161926
"observant",0.133770951964364
"frit",0.133717885210418
"courageous",0.133643575329976
"mendacity",0.133636195112117
"undignified",0.133542337103604
"abhors",0.133531899941243
"torture",0.133527935437839
"distressed",0.133477636969517
"shunned",0.133470976130837
"revulsion",0.133455823057934
"egregious",0.133416156725158
"pessimism",0.133380186904567
"abuse",0.133272812645534
"betrays",0.133241500572103
"tormented",0.133240253470609
"antisemitism",0.13322631196737
"ashamed",0.133161012512153
"misdirect",0.133130900281776
"ferocious",0.133111256793898
"agoraphobia",0.133058693614295
"harsh",0.133046716654972
"institutionally",0.13302629913001
"unprincipled",0.133023579862934
"angst",0.132983695965659
"rude",0.132983581057482
"torment",0.132960092312108
"malign",0.132897736218622
"fearing",0.132825228919539
"condemnation",0.132822964392665
"pasts",0.132812322421169
"righteous",0.132737542531568
"betraying",0.132694995685571
"heartbroken",0.132691723009089
"hardships",0.132637973123953
"trivialising",0.132606779176307
"denounce",0.132588265633095
"savage",0.132576437126429
"offend",0.132570890859395
"bewildered",0.132558883088193
"incited",0.132551025544274
"undertone",0.132528600010265
"silencing",0.132512025925685
"saddening",0.132490286511502
"insults",0.132483217150837
"besmirch",0.132481373138302
"deplored",0.132413280892054
"apologetic",0.132278713970809
"illiberal",0.132264987714339
"emotional",0.132199618064494
"calumny",0.13215662449237
"whistleblowers",0.13211781731889
"embarrassed",0.132042117189217
"lethargic",0.132000622573748
"vindictiveness",0.131950562289666
"demean",0.131913452688168
"obsessive",0.131889597732199
"snubbed",0.131885360146373
"marginalising",0.131848013950123
"feign",0.131819176413176
"discomfort",0.13174639083176
"irrationally",0.131726828615451
"insidious",0.131717140852151
"disempowered",0.131692925079956
"agonising",0.131582800968966
"unjustifiable",0.131559950160696
"scaring",0.13155064066174
"evoke",0.131536143019109
"complacency",0.131515123344006
"oppositional",0.131458258208019
"insensitive",0.131380878922945
"malfeasance",0.131371198819488
"agonisingly",0.13136246027745
"caricatures",0.131252767786599
"foolish",0.131171261473822
"enfeebled",0.13113145834528
"selfishness",0.131120878659199
"bigots",0.131109998018264
"scarred",0.131105444176368
"tyrannical",0.130941859807264
"overreaction",0.130850913723699
"bigotry",0.130847554345897
"islamophobic",0.130805560123625
"silence",0.130804651411962
"illegitimate",0.130656485112725
"justifiable",0.13062252650756
"flagrant",0.130570543576433
"orchestrate",0.130478141715692
"deranged",0.130410980360611
"inciting",0.130410605369897
"vindicated",0.130384022277265
"sadistic",0.13027532833798
"loathsome",0.130262572317162
"demonise",0.130209148637635
"haters",0.130176220012207
"disillusionment",0.130138114548875
"accusers",0.130123313074414
"forgiveness",0.130055552851365
"twinge",0.130012766962143
"capitulation",0.129928259266722
"anathema",0.129880322531884
"renounce",0.129869128630384
"enemies",0.129834357519016
"impugned",0.129760436486481
"obstinacy",0.129687054001185
"privations",0.129680042811445
"contrite",0.129677345267949
"frightening",0.129666847445006
"resent",0.129663342436463
"unrelenting",0.129655516147131
"maligning",0.129587628547913
"psychopaths",0.12957766202604
"punished",0.129557816131649
"disdain",0.129537739264087
"coercion",0.129469525355453
"defeat",0.129399158643454
"gravest",0.129357728716293
"mayhem",0.129352414146967
"inarticulate",0.129268459043668
"affront",0.129252643983735
"reliving",0.129238126664356
"brave",0.129234830238653
"wrongdoing",0.129191525670716
"oppressor",0.12917611355928
"horrid",0.129165367530982
"pacifists",0.129162742838674
"abhorrence",0.129111618005584
"chaotic",0.129070658203301
"deceived",0.129055568478192
"stubbornness",0.129051637999172
"inflaming",0.129041239865803
"bitterly",0.129039945457826
"gentleness",0.129007259424426
"unsettled",0.128991442522814
"exaggerating",0.128971409116791
"inured",0.128917392615739
"unjustly",0.128795376150103
"overcame",0.128781008114188
"orchestrated",0.128753409527053
"violently",0.128713972846113
"strife",0.128709733847152
"deliberate",0.128706020860511
"stubborn",0.1286418914659
"hate",0.128613692433572
"excused",0.128554850562431
"unpleasantness",0.128534661573467
"manifest",0.128467408750423
"imputing",0.128459789641844
"infliction",0.128407468829155
"psychopathic",0.128371706061506
"overthrown",0.128305833637133
"extremists",0.128195769202951
"misjudgment",0.128185883866236
"regret",0.128149343543395
"hesitations",0.128102788113259
"disempowerment",0.12809416878799
"blinkered",0.128064205284947
"wrongdoings",0.127981799778607
"provoked",0.127979557956876
"malice",0.127959110205488
"affliction",0.127850515776186
"sexism",0.127818550834514
"aforethought",0.127816455801068
"incites",0.127785355404936
"discredit",0.127698036378959
"damaging",0.127692453934116
"jealousy",0.127623729083674
"victims",0.127579507277196
"persecuting",0.127520168816036
"denying",0.127480292287304
"perpetuate",0.127470040721546
"emotionally",0.127422516429147
"bitter",0.127394922414693
"grossest",0.127378547460729
"viciousness",0.127367762477204
"philistine",0.127345819065294
"unedifying",0.127330587731253
"repression",0.127324540233278
"tearful",0.127239054599314
"authoritarian",0.127231753049832
"resented",0.127219947756431
"gloating",0.127033673981333
"shameless",0.127024390884024
"unrepentant",0.12691467941073
"despairing",0.126882187594535
"tortured",0.126849175972605
"slur",0.126846269624909
"relished",0.126844794956044
"propagate",0.126841247479655
"oppressors",0.126803423488279
"apologists",0.126784563872874
"misadventure",0.126769187726715
"pervasive",0.126748570984907
"feel",0.12674617943356
"totalitarianism",0.126732130610616
"provoking",0.126622211644205
"serious",0.126619133480518
"bullies",0.126487354823353
"fanatical",0.126463346038093
"guilt",0.126399726629273
"anguished",0.126358199078467
"revolted",0.126324735627204
"denigrating",0.126285682632903
"subversive",0.126252241430901
"brazenly",0.126137266151543
"rancorous",0.126109683690904
"greed",0.126084350953687
"atrocities",0.126070120157445
"perversion",0.126061824384514
"brutally",0.12602300611398
"abused",0.125988957035152
"harassment",0.125944195518647
"cult",0.125943329185516
"persecute",0.125875853937643
"dispossessed",0.125782024921616
"demoralisation",0.125666338664599
"criminalised",0.125659167169676
"dishonourably",0.125645179621673
"kidnap",0.125624513536766
"unconcerned",0.125559237670064
"unforgivably",0.125539239223294
"indignities",0.125466157976232
"repugnance",0.125447467302113
"misrepresenting",0.125436929796223
"taunted",0.12543225099581
"impropriety",0.125423270799807
"conspiratorial",0.125387269939265
"rebelling",0.125310944680566
"irreparable",0.125309096460155
"egregiously",0.12528401265028
"backlash",0.125242177891823
"heartache",0.125189951488199
"ritualistic",0.125146079430369
"incomprehensible",0.12512842220077
"bellicose",0.125053190628975
"pacifism",0.125049745224112
"inflicts",0.125026257168046
"overreact",0.124962102627732
"sympathisers",0.124952081434237
"thugs",0.124891273256979
"stigmatising",0.124827505723299
"bullying",0.124826986621337
"exasperating",0.124787572898705
"besmirching",0.124749280154935
"vilify",0.124741932811633
"assertively",0.124716103190086
"inflict",0.124715179418576
"unsubstantiated",0.124708714264929
"crushes",0.124643693426967
"presumptuous",0.124638107048774
"unfortunate",0.124599461837309
"discomfited",0.124570564234463
"normalised",0.124557219469378
"ordeal",0.124521591679731
"heartrending",0.124517428622854
"disturbing",0.124508018811205
"lawbreaking",0.12443229146367
"shabby",0.124428922807861
"defying",0.124377943968638
"misogynist",0.124377243787127
"hounding",0.124345141365887
"uncharitable",0.124317049962892
"impunity",0.124297782477775
"unwise",0.124280387999144
"viscerally",0.124229324945595
"animus",0.124154265685975
"hatred",0.124113315546591
"truthful",0.124106461805222
"thuggish",0.124093831835139
"feckless",0.124053072181281
"disapproval",0.124011343807445
"arousing",0.123994078709811
"devout",0.123983325655916
"antagonistic",0.123954365581037
"harrowing",0.123950514960715
"insane",0.123939028113552
"corrupt",0.123877218987186
"trivialised",0.123868109055831
"loathed",0.123861663100127
"abuses",0.123844888307465
"insensitivity",0.123755139445206
"terrorists",0.123738567463541
"belittle",0.123698792891827
"victimises",0.123688491868061
"disheartening",0.123638458924721
"hardship",0.123629414167218
"sorrow",0.123551504582925
"mendacious",0.123379289499813
"intractable",0.123323900692412
"instinctively",0.123322878603786
"unconstitutional",0.123273902709248
"exposing",0.123249380154963
"scurrilous",0.123241350432979
"bruised",0.123229443428627
"palpably",0.123218953118459
"saboteurs",0.123149202467188
"disenchanted",0.123137432119963
"boredom",0.123135873724347
"begets",0.123122526760674
"humbling",0.123111334348771
"beslan",0.123110389268242
"exasperated",0.123066656421883
"austerity",0.123048273215912
"xenophobes",0.123046372625549
"tarnished",0.123011898150719
"harassed",0.12298591739311
"taunt",0.122980208744115
"debilitated",0.122941534228382
"neglectful",0.122900807280007
"fearlessly",0.122870637657189
"fleeing",0.122847115507454
"sinister",0.122823046729496
"pernicious",0.122818629510398
"justifiably",0.12277486121629
"brutish",0.122765875027365
"lawlessness",0.122750323433383
"insult",0.122733318480962
"witless",0.122699088414533
"suborn",0.122643919445151
"intimidate",0.122643769494939
"speechless",0.122578257960021
"complacent",0.122567241067266
"sympathising",0.122545379873475
"infighting",0.12253474231909
"racism",0.122523679533027
"untrustworthy",0.12250861694331
"infantile",0.122495435763055
"incompetent",0.122484429320625
"naysayers",0.122474778734805
"innuendo",0.122470627750972
"imbued",0.122412980217652
"alarmist",0.122404676706135
"appeasement",0.12235641569806
"savagery",0.122339192313
"disaffection",0.122310829711959
"tolerated",0.12228600955254
"harassing",0.12223032698859
"feeble",0.12220742387026
"abdication",0.122145615741936
"harming",0.122095358093463
"untold",0.122075436869684
"profound",0.122046333943817
"condemning",0.122031565539065
"saddened",0.122019968456199
"patriotism",0.121979804488155
"endured",0.121937196634247
"loneliness",0.121925101565514
"injure",0.121887945259906
"undeniably",0.121882859216177
"demoralising",0.121865903537251
"quell",0.121864377828457
"gung",0.121833702099632
"calamitous",0.121829283432188
"racists",0.121822480624322
"disfiguring",0.121789767520245
"undisciplined",0.121748718059851
"starvation",0.121741200162365
"regrettable",0.121734757304329
"insinuations",0.12173447268194
"disrespect",0.121703811573578
"dignify",0.121643124647762
"evoked",0.121573126856907
"demoralises",0.121553217357686
"sabotage",0.12154867256705
"infuriating",0.121527528935644
"guilty",0.121520430077125
"smug",0.121481160600907
"outraged",0.121453789789809
"scandalous",0.121370132166586
"horror",0.121339354694636
"unsupportive",0.121331455853038
"oblivious",0.121318357384235
"immoderate",0.121310694496692
"grieving",0.121300681069031
"purge",0.121285838341388
"beggared",0.121281786908799
"anarchists",0.121242869981902
"scientologists",0.121180478901189
"panic",0.121118275923155
"monarchist",0.121075342061894
"confront",0.121071056248267
"cruelly",0.121064793992765
"theorist",0.121063864034366
"accused",0.12106189672359
"discontent",0.121058607970708
"arouses",0.121011487375147
"compassion",0.12098969942217
"unprofessional",0.120884039801215
"misunderstand",0.120864018805841
"ensues",0.12086215433982
"forgetful",0.120841033341866
"wrenching",0.120812980298056
"duplicity",0.120808460671504
"undermined",0.120803436722
"sadness",0.120747868277091
"bloodcurdling",0.120735337411421
"yobbery",0.120732054395734
"smearing",0.120697403860012
"depravity",0.120690767348172
"desperate",0.120606023525518
"prostituted",0.120580902033573
"stooping",0.120570821893374
"marginalisation",0.120555825532884
"appallingly",0.120514030727477
"distaste",0.120512909033215
"tragedy",0.120489662821139
"sectarian",0.120478209299493
"politicians",0.12047471567661
"undemocratic",0.120401369045168
"gloat",0.120396621714391
"condemned",0.12037817166985
"perpetrators",0.120371808742487
"defeatist",0.120370469218278
"impolite",0.120367088410523
"irresponsibility",0.12036003963425
"counselled",0.120330710926603
"disillusioning",0.12031525875668
"repudiate",0.120295444886808
"dire",0.120281135777907
"unselfish",0.120280305427623
"foolhardy",0.120273326666832
"stoical",0.120266952949995
"hypocritically",0.12025408196112
"harshly",0.12024917000348
"catastrophe",0.120244903751482
"impotence",0.120225150428433
"overthrow",0.120182674187255
"hysterical",0.120170687993317
"paranoia",0.120168830862073
"sycophantic",0.120137224100186
"unapologetic",0.120061572970429
"unyielding",0.120061396139419
"disdainful",0.120034080775092
"distrust",0.12000296823624
"breathless",0.11999796748758
"terrified",0.119927432524253
"apprehensive",0.119878295129947
"incredulous",0.119870104050796
"carnage",0.119841195025061
"untoward",0.119826413418412
"ungrateful",0.119781605140886
"foes",0.119768975991316
"taunts",0.119741902959525
"accusing",0.119719342393188
"bombast",0.119698825371019
"acquit",0.119694173400815
"perceived",0.119680802422222
"kneed",0.119642714683375
"outrages",0.119641045747325
"unconstructive",0.119608358810255
"fascism",0.119590068789896
"recoil",0.119554433719118
"ruthlessness",0.119508005404623
"dictator",0.119488089811451
"comforting",0.119402652564649
"opportunistic",0.119376421163294
"dignity",0.11936581414459
"penury",0.119331637432919
"irritate",0.119314175602989
"misinformed",0.11929666427343
"condemns",0.119277354500849
"opponents",0.119272872991007
"attacking",0.119252997578409
"antagonism",0.119227106587971
"childish",0.119222610122281
"disfranchisement",0.119125654736869
"stigmatised",0.119045510645455
"brainwashed",0.118994366013364
"methinks",0.118935669799371
"homophobic",0.11890994495135
"honest",0.118866590454462
"idealistic",0.118844879539096
"laziness",0.118831628846787
"violent",0.118830384191388
"renounced",0.118826231930043
"distraught",0.118811450810103
"inadvertent",0.118798828655559
"leaderless",0.118797231699112
"denouncing",0.11878733355254
"sensibilities",0.118786095559043
"misrule",0.118782265522067
"abuser",0.118772930782748
"petulant",0.118761722794879
"engendering",0.118703997086202
"terrify",0.118663515258106
"uncritical",0.118590323330295
"sad",0.118566165762281
"disregard",0.118527719019561
"disenfranchised",0.11849055364412
"liars",0.11847203594602
"islamophobes",0.118470129948384
"innate",0.118451394135999
"heroic",0.118401166774177
"perpetrates",0.118384816674561
"unfounded",0.118384557757294
"smeared",0.118383727622419
"succumb",0.118381123416824
"pardoned",0.118341072259731
"cant",0.118122518049182
"stigmatises",0.118111334630903
"unsettling",0.118106658618494
"ardently",0.118082529324534
"misdeeds",0.118075702008274
"fanatics",0.11805584980271
"plotting",0.118037423484991
"crimes",0.118010720393773
"misquoting",0.118010601766814
"bewilderment",0.118008685148436
"maoist",0.117942225248483
"destitute",0.117896631855269
"misdirection",0.117887264006476
"annoy",0.117878188989842
"unimaginably",0.117851646656409
"humbug",0.117838808391692
"magnanimous",0.117802002408676
"squeamish",0.117712119248577
"abusers",0.117704008530455
"undiplomatic",0.117567318279554
"hypocrisy",0.117526896385078
"nobly",0.117511829083129
"needlessly",0.117508864363474
"apocalyptic",0.117478911996115
"brainwashing",0.117465361018863
"serially",0.117457318862593
"agony",0.117453779856488
"merriment",0.117441262389719
"enraged",0.117389429869329
"mischievous",0.11737050190726
"pessimist",0.117364679470621
"chauvinism",0.117360600181097
"adversity",0.117305017311364
"defeatism",0.117254741006969
"mortified",0.117254612927037
"improper",0.11724989931275
"europhobic",0.11724790668935
"unimpeachable",0.117246601426512
"inertia",0.117231468944338
"bystander",0.117227782824969
"misrepresentation",0.117221695872692
"separatism",0.117201833918853
"defamed",0.117169293975689
"careless",0.117114377767401
"expose",0.117102184180576
"seething",0.117090815619857
"embattled",0.117087436025718
"complicity",0.117050138214155
"manly",0.117044844343218
"paralysed",0.117034373363469
"incitements",0.117026788609993
"calumnies",0.117019161393607
"harass",0.117015920183778
"disgust",0.116993900555068
"despises",0.116972063451542
"scapegoats",0.116969878084478
"abscond",0.116952541269806
"criminalising",0.116942162643791
"glorifying",0.116935588106521
"hardline",0.116873791876261
"misjudgement",0.116869142117249
"exaggerated",0.116867415014467
"bestial",0.116822288142624
"aberrant",0.116811852076018
"phobia",0.116807416584589
"kindness",0.116775745300249
"courageously",0.11677534707971
"opportunism",0.116767680313061
"pretended",0.116755863305543
"tolerate",0.116742492769057
"downplaying",0.11671483405697
"apprehension",0.116703001520684
"disinterested",0.11668276503264
